Guid,Timestamp,Distance,Network
0,0 days 11:42:20,57.271284253105414,fix
0,0 days 11:43:07,57.271284253105414,fix
0,0 days 11:43:07,57.271284253105414,fix
0,0 days 11:44:04,57.271284253105414,fix
0,0 days 11:44:04,57.271284253105414,fix
0,0 days 11:44:14,57.271284253105414,fix
0,0 days 11:45:23,57.271284253105414,fix
0,0 days 11:45:23,57.271284253105414,fix
0,0 days 11:45:55,57.271284253105414,fix
0,0 days 11:46:05,57.271284253105414,fix
0,0 days 11:46:35,57.271284253105414,fix
0,0 days 11:46:35,57.271284253105414,fix
0,0 days 12:10:49,57.271284253105414,fix
0,0 days 12:10:59,57.271284253105414,fix
0,0 days 12:59:14,57.271284253105414,fix
0,0 days 12:59:14,57.271284253105414,fix
0,0 days 12:59:14,57.271284253105414,fix
0,0 days 13:02:43,57.271284253105414,fix
0,0 days 13:02:53,57.271284253105414,fix
0,0 days 13:43:12,57.271284253105414,fix
0,0 days 13:43:12,57.271284253105414,fix
0,0 days 13:43:12,57.271284253105414,fix
0,0 days 13:44:19,57.271284253105414,fix
0,0 days 13:44:29,57.271284253105414,fix
0,0 days 13:46:40,57.271284253105414,fix
0,0 days 13:46:40,57.271284253105414,fix
0,0 days 13:46:40,57.271284253105414,fix
0,0 days 14:37:01,57.271284253105414,fix
0,0 days 14:37:01,57.271284253105414,fix
0,0 days 14:37:01,57.271284253105414,fix
0,0 days 14:38:54,57.271284253105414,fix
0,0 days 14:38:54,57.271284253105414,fix
0,0 days 15:46:48,57.271284253105414,fix
0,0 days 15:46:48,57.271284253105414,fix
0,0 days 15:46:48,57.271284253105414,fix
0,0 days 15:46:58,57.271284253105414,fix
0,0 days 15:47:24,57.271284253105414,fix
0,0 days 16:15:27,57.271284253105414,fix
0,0 days 16:15:27,57.271284253105414,fix
0,0 days 16:15:27,57.271284253105414,fix
0,0 days 16:15:27,57.271284253105414,fix
0,0 days 16:15:29,57.271284253105414,fix
0,0 days 16:15:30,57.271284253105414,fix
0,0 days 16:15:31,57.271284253105414,fix
0,0 days 16:30:32,57.271284253105414,fix
0,0 days 16:30:32,57.271284253105414,fix
0,0 days 16:31:36,57.271284253105414,fix
0,0 days 16:31:36,57.271284253105414,fix
0,0 days 16:31:46,57.271284253105414,fix
0,0 days 17:20:30,57.271284253105414,fix
0,0 days 17:20:30,57.271284253105414,fix
0,0 days 17:20:30,57.271284253105414,fix
0,0 days 17:26:08,57.271284253105414,fix
0,0 days 17:26:08,57.271284253105414,fix
0,0 days 17:26:18,57.271284253105414,fix
0,0 days 17:31:36,57.271284253105414,fix
0,0 days 17:31:36,57.271284253105414,fix
0,0 days 17:31:48,57.271284253105414,fix
0,0 days 17:31:58,57.271284253105414,fix
0,0 days 18:03:00,57.271284253105414,fix
0,0 days 18:03:00,57.271284253105414,fix
0,0 days 18:03:00,57.271284253105414,fix
0,0 days 18:06:59,57.271284253105414,fix
0,0 days 18:07:09,57.271284253105414,fix
0,0 days 18:35:46,57.271284253105414,fix
0,0 days 18:35:46,57.271284253105414,fix
0,0 days 18:35:46,57.271284253105414,fix
0,0 days 19:12:56,57.271284253105414,fix
0,0 days 19:13:06,57.271284253105414,fix
0,0 days 19:14:21,57.271284253105414,fix
0,0 days 19:14:21,57.271284253105414,fix
0,0 days 19:15:41,57.271284253105414,fix
0,0 days 19:15:41,57.271284253105414,fix
0,0 days 19:15:51,57.271284253105414,fix
0,0 days 20:12:46,57.271284253105414,fix
0,0 days 20:12:46,57.271284253105414,fix
0,0 days 20:12:48,57.271284253105414,fix
0,0 days 20:13:11,57.271284253105414,fix
0,0 days 20:13:11,57.271284253105414,fix
0,0 days 20:22:09,57.271284253105414,fix
0,0 days 20:22:19,57.271284253105414,fix
0,0 days 20:22:56,57.271284253105414,fix
0,0 days 20:24:19,57.271284253105414,fix
0,0 days 20:24:19,57.271284253105414,fix
0,0 days 20:24:29,57.271284253105414,fix
0,0 days 20:36:28,57.271284253105414,fix
0,0 days 20:36:28,57.271284253105414,fix
0,0 days 20:36:28,57.271284253105414,fix
0,0 days 20:54:48,57.271284253105414,fix
0,0 days 20:54:48,57.271284253105414,fix
0,0 days 20:54:58,57.271284253105414,fix
0,0 days 20:55:09,57.271284253105414,fix
0,0 days 20:55:09,57.271284253105414,fix
0,0 days 20:57:58,57.271284253105414,fix
0,0 days 20:58:08,57.271284253105414,fix
0,0 days 20:58:33,57.271284253105414,fix
0,0 days 20:58:39,57.271284253105414,fix
0,0 days 20:58:39,57.271284253105414,fix
0,0 days 20:58:49,57.271284253105414,fix
0,0 days 20:58:49,57.271284253105414,fix
0,0 days 21:03:21,57.271284253105414,fix
0,0 days 21:03:21,57.271284253105414,fix
0,0 days 21:03:21,57.271284253105414,fix
0,0 days 21:03:21,57.271284253105414,fix
0,0 days 23:02:50,57.271284253105414,fix
0,0 days 23:02:50,57.271284253105414,fix
0,0 days 23:03:00,57.271284253105414,fix
0,0 days 23:04:34,57.271284253105414,fix
0,0 days 23:05:31,57.271284253105414,fix
0,0 days 23:05:31,57.271284253105414,fix
0,0 days 23:05:41,57.271284253105414,fix
0,0 days 23:10:27,57.271284253105414,fix
0,0 days 23:10:27,57.271284253105414,fix
0,0 days 23:10:27,57.271284253105414,fix
0,0 days 23:42:47,57.271284253105414,fix
0,0 days 23:42:47,57.271284253105414,fix
0,0 days 23:42:47,57.271284253105414,fix
0,0 days 23:42:57,57.271284253105414,fix
0,0 days 23:42:57,57.271284253105414,fix
0,0 days 23:43:58,57.271284253105414,fix
0,0 days 23:43:58,57.271284253105414,fix
0,1 days 00:04:39,57.271284253105414,fix
0,1 days 00:04:39,57.271284253105414,fix
0,1 days 00:04:39,57.271284253105414,fix
0,1 days 00:04:49,57.271284253105414,fix
0,1 days 00:05:50,57.271284253105414,fix
0,1 days 00:10:44,57.271284253105414,fix
0,1 days 00:10:44,57.271284253105414,fix
0,1 days 00:10:54,57.271284253105414,fix
0,1 days 00:32:12,57.271284253105414,fix
0,1 days 00:32:12,57.271284253105414,fix
0,1 days 01:23:27,57.271284253105414,fix
0,1 days 01:23:27,57.271284253105414,fix
0,1 days 01:23:27,57.271284253105414,fix
0,1 days 01:23:37,57.271284253105414,fix
0,1 days 01:25:47,57.271284253105414,fix
0,1 days 01:25:47,57.271284253105414,fix
0,1 days 01:26:17,57.271284253105414,fix
0,1 days 01:26:27,57.271284253105414,fix
0,1 days 01:30:40,57.271284253105414,fix
0,1 days 01:30:40,57.271284253105414,fix
0,1 days 01:30:40,57.271284253105414,fix
0,1 days 01:31:20,57.271284253105414,fix
0,1 days 01:31:30,57.271284253105414,fix
0,1 days 01:31:31,57.271284253105414,fix
0,1 days 01:31:31,57.271284253105414,fix
0,1 days 01:33:13,57.271284253105414,fix
0,1 days 01:33:23,57.271284253105414,fix
0,1 days 01:39:13,57.271284253105414,fix
0,1 days 01:39:13,57.271284253105414,fix
0,1 days 01:39:13,57.271284253105414,fix
0,1 days 02:14:14,57.271284253105414,fix
0,1 days 02:14:14,57.271284253105414,fix
0,1 days 02:14:24,57.271284253105414,fix
0,1 days 02:15:32,57.271284253105414,fix
0,1 days 02:15:32,57.271284253105414,fix
0,1 days 02:34:22,57.271284253105414,fix
0,1 days 02:34:25,57.271284253105414,fix
0,1 days 02:34:35,57.271284253105414,fix
0,1 days 02:36:05,57.271284253105414,fix
0,1 days 10:55:14,57.271284253105414,fix
0,1 days 10:55:14,57.271284253105414,fix
0,1 days 10:55:14,57.271284253105414,fix
0,1 days 10:55:24,57.271284253105414,fix
0,1 days 11:10:55,57.271284253105414,fix
0,1 days 11:10:55,57.271284253105414,fix
0,1 days 11:10:55,57.271284253105414,fix
0,1 days 11:22:36,57.271284253105414,fix
0,1 days 11:22:36,57.271284253105414,fix
0,1 days 11:24:57,57.271284253105414,fix
0,1 days 11:25:35,57.271284253105414,fix
0,1 days 11:25:45,57.271284253105414,fix
0,1 days 11:38:47,57.271284253105414,fix
0,1 days 11:38:47,57.271284253105414,fix
0,1 days 11:43:24,57.271284253105414,fix
0,1 days 11:43:24,57.271284253105414,fix
0,1 days 11:43:34,57.271284253105414,fix
0,1 days 11:45:13,57.271284253105414,fix
0,1 days 11:45:13,57.271284253105414,fix
0,1 days 11:46:51,57.271284253105414,fix
0,1 days 11:46:51,57.271284253105414,fix
0,1 days 11:47:01,57.271284253105414,fix
0,1 days 11:47:06,57.271284253105414,fix
0,1 days 11:47:16,57.271284253105414,fix
0,1 days 11:48:05,57.271284253105414,fix
0,1 days 11:48:05,57.271284253105414,fix
0,1 days 11:51:28,57.271284253105414,fix
0,1 days 11:51:38,57.271284253105414,fix
0,1 days 11:52:31,57.271284253105414,fix
0,1 days 11:52:31,57.271284253105414,fix
0,1 days 11:53:15,57.271284253105414,fix
0,1 days 11:53:25,57.271284253105414,fix
0,1 days 11:53:40,57.271284253105414,fix
0,1 days 11:53:40,57.271284253105414,fix
0,1 days 12:31:58,57.271284253105414,fix
0,1 days 12:31:58,57.271284253105414,fix
0,1 days 12:32:08,57.271284253105414,fix
0,1 days 12:35:12,57.271284253105414,fix
0,1 days 14:12:21,57.271284253105414,fix
0,1 days 14:12:21,57.271284253105414,fix
0,1 days 14:12:21,57.271284253105414,fix
0,1 days 14:12:31,57.271284253105414,fix
0,1 days 14:13:27,57.271284253105414,fix
0,1 days 14:13:27,57.271284253105414,fix
0,1 days 15:41:10,57.271284253105414,fix
0,1 days 15:41:10,57.271284253105414,fix
0,1 days 15:41:20,57.271284253105414,fix
0,1 days 15:44:34,57.271284253105414,fix
0,1 days 15:44:34,57.271284253105414,fix
0,1 days 15:45:03,57.271284253105414,fix
0,1 days 15:45:03,57.271284253105414,fix
0,1 days 15:45:11,57.271284253105414,fix
0,1 days 15:58:05,57.271284253105414,fix
0,1 days 15:58:05,57.271284253105414,fix
0,1 days 15:58:05,57.271284253105414,fix
0,1 days 16:06:11,57.271284253105414,fix
0,1 days 16:06:11,57.271284253105414,fix
0,1 days 16:06:21,57.271284253105414,fix
0,1 days 16:06:51,57.271284253105414,fix
0,1 days 16:06:57,57.271284253105414,fix
0,1 days 16:06:57,57.271284253105414,fix
0,1 days 16:06:57,57.271284253105414,fix
0,1 days 16:07:07,57.271284253105414,fix
0,1 days 16:26:08,57.271284253105414,fix
0,1 days 16:26:08,57.271284253105414,fix
0,1 days 16:26:08,57.271284253105414,fix
0,1 days 16:54:30,57.271284253105414,fix
0,1 days 16:54:30,57.271284253105414,fix
0,1 days 16:54:42,57.271284253105414,fix
0,1 days 16:54:42,57.271284253105414,fix
0,1 days 16:54:52,57.271284253105414,fix
0,1 days 17:06:46,57.271284253105414,fix
0,1 days 17:06:46,57.271284253105414,fix
0,1 days 17:06:46,57.271284253105414,fix
0,1 days 17:09:08,57.271284253105414,fix
0,1 days 17:09:18,57.271284253105414,fix
0,1 days 17:32:21,57.271284253105414,fix
0,1 days 17:32:21,57.271284253105414,fix
0,1 days 17:32:21,57.271284253105414,fix
0,1 days 17:32:41,57.271284253105414,fix
0,1 days 17:32:51,57.271284253105414,fix
0,1 days 17:33:42,57.271284253105414,fix
0,1 days 17:33:42,57.271284253105414,fix
0,1 days 17:33:46,57.271284253105414,fix
0,1 days 17:33:56,57.271284253105414,fix
0,1 days 17:35:39,57.271284253105414,fix
0,1 days 17:35:39,57.271284253105414,fix
0,1 days 17:35:39,57.271284253105414,fix
0,1 days 17:51:50,57.271284253105414,fix
0,1 days 17:51:50,57.271284253105414,fix
0,1 days 17:51:50,57.271284253105414,fix
0,1 days 17:51:54,57.271284253105414,fix
0,1 days 18:19:57,57.271284253105414,fix
0,1 days 18:19:57,57.271284253105414,fix
0,1 days 18:44:50,57.271284253105414,fix
0,1 days 18:45:00,57.271284253105414,fix
0,1 days 18:46:13,57.271284253105414,fix
0,1 days 18:46:20,57.271284253105414,fix
0,1 days 18:46:20,57.271284253105414,fix
0,1 days 18:46:30,57.271284253105414,fix
0,1 days 18:46:30,57.271284253105414,fix
0,1 days 18:46:47,57.271284253105414,fix
0,1 days 18:46:47,57.271284253105414,fix
0,1 days 18:47:20,57.271284253105414,fix
0,1 days 18:47:20,57.271284253105414,fix
0,1 days 18:48:07,57.271284253105414,fix
0,1 days 18:48:07,57.271284253105414,fix
0,1 days 18:51:08,57.271284253105414,fix
0,1 days 18:51:08,57.271284253105414,fix
0,1 days 18:51:08,57.271284253105414,fix
0,1 days 18:51:08,57.271284253105414,fix
0,1 days 22:01:11,57.271284253105414,fix
0,1 days 22:01:11,57.271284253105414,fix
0,1 days 22:01:21,57.271284253105414,fix
0,1 days 22:03:47,57.271284253105414,fix
0,1 days 22:03:47,57.271284253105414,fix
0,1 days 22:16:13,57.271284253105414,fix
0,1 days 22:16:13,57.271284253105414,fix
0,1 days 22:16:13,57.271284253105414,fix
0,1 days 22:16:23,57.271284253105414,fix
0,1 days 22:16:37,57.271284253105414,fix
0,1 days 22:16:37,57.271284253105414,fix
0,1 days 22:25:16,57.271284253105414,fix
0,1 days 22:25:16,57.271284253105414,fix
0,1 days 22:25:20,57.271284253105414,fix
0,1 days 22:25:20,57.271284253105414,fix
0,1 days 23:01:23,57.271284253105414,fix
0,1 days 23:01:23,57.271284253105414,fix
0,1 days 23:01:23,57.271284253105414,fix
0,1 days 23:06:49,57.271284253105414,fix
0,1 days 23:06:59,57.271284253105414,fix
0,1 days 23:07:41,57.271284253105414,fix
0,1 days 23:08:12,57.271284253105414,fix
0,1 days 23:08:12,57.271284253105414,fix
0,1 days 23:08:22,57.271284253105414,fix
0,1 days 23:09:13,57.271284253105414,fix
0,1 days 23:09:27,57.271284253105414,fix
0,1 days 23:09:27,57.271284253105414,fix
0,1 days 23:09:37,57.271284253105414,fix
0,1 days 23:10:43,57.271284253105414,fix
0,1 days 23:10:43,57.271284253105414,fix
0,1 days 23:11:00,57.271284253105414,fix
0,1 days 23:11:09,57.271284253105414,fix
0,1 days 23:20:08,57.271284253105414,fix
0,1 days 23:20:19,57.271284253105414,fix
0,1 days 23:20:51,57.271284253105414,fix
0,1 days 23:41:09,57.271284253105414,fix
0,1 days 23:41:09,57.271284253105414,fix
0,1 days 23:41:09,57.271284253105414,fix
0,1 days 23:41:19,57.271284253105414,fix
0,1 days 23:43:56,57.271284253105414,fix
0,2 days 00:46:26,57.271284253105414,fix
0,2 days 00:46:26,57.271284253105414,fix
0,2 days 00:46:26,57.271284253105414,fix
0,2 days 00:46:36,57.271284253105414,fix
0,2 days 00:47:09,57.271284253105414,fix
0,2 days 01:21:55,57.271284253105414,fix
0,2 days 01:21:55,57.271284253105414,fix
0,2 days 01:21:55,57.271284253105414,fix
0,2 days 01:22:05,57.271284253105414,fix
0,2 days 01:22:46,57.271284253105414,fix
0,2 days 01:22:46,57.271284253105414,fix
0,2 days 10:25:55,57.271284253105414,fix
0,2 days 10:40:48,57.271284253105414,fix
0,2 days 10:41:07,57.271284253105414,fix
0,2 days 10:41:10,57.271284253105414,fix
0,2 days 10:41:20,57.271284253105414,fix
0,2 days 12:45:50,57.271284253105414,fix
0,2 days 12:45:50,57.271284253105414,fix
0,2 days 12:45:50,57.271284253105414,fix
0,2 days 12:46:29,57.271284253105414,fix
0,2 days 12:46:29,57.271284253105414,fix
0,2 days 12:46:39,57.271284253105414,fix
0,2 days 12:49:52,57.271284253105414,fix
0,2 days 13:01:03,57.271284253105414,fix
0,2 days 13:01:03,57.271284253105414,fix
0,2 days 13:01:13,57.271284253105414,fix
0,2 days 13:19:43,57.271284253105414,fix
0,2 days 13:19:43,57.271284253105414,fix
0,2 days 13:20:10,57.271284253105414,fix
0,2 days 13:20:10,57.271284253105414,fix
0,2 days 13:20:18,57.271284253105414,fix
0,2 days 13:20:21,57.271284253105414,fix
0,2 days 13:20:25,57.271284253105414,fix
0,2 days 13:26:40,57.271284253105414,fix
0,2 days 13:26:50,57.271284253105414,fix
0,2 days 14:23:22,57.271284253105414,fix
0,2 days 14:23:22,57.271284253105414,fix
0,2 days 14:40:42,57.271284253105414,fix
0,2 days 14:40:42,57.271284253105414,fix
0,2 days 14:40:42,57.271284253105414,fix
0,2 days 14:40:52,57.271284253105414,fix
0,2 days 14:41:40,57.271284253105414,fix
0,2 days 14:46:47,57.271284253105414,fix
0,2 days 14:46:47,57.271284253105414,fix
0,2 days 14:46:57,57.271284253105414,fix
0,2 days 14:47:54,57.271284253105414,fix
0,2 days 14:48:01,57.271284253105414,fix
0,2 days 14:48:01,57.271284253105414,fix
0,2 days 14:56:29,57.271284253105414,fix
0,2 days 14:56:29,57.271284253105414,fix
0,2 days 14:56:29,57.271284253105414,fix
0,2 days 14:57:40,57.271284253105414,fix
0,2 days 14:57:40,57.271284253105414,fix
0,2 days 14:57:50,57.271284253105414,fix
0,2 days 15:27:02,57.271284253105414,fix
0,2 days 15:27:02,57.271284253105414,fix
0,2 days 15:27:02,57.271284253105414,fix
0,2 days 15:27:39,57.271284253105414,fix
0,2 days 15:27:49,57.271284253105414,fix
0,2 days 15:35:39,57.271284253105414,fix
0,2 days 15:35:39,57.271284253105414,fix
0,2 days 15:35:39,57.271284253105414,fix
0,2 days 15:44:29,57.271284253105414,fix
0,2 days 15:44:29,57.271284253105414,fix
0,2 days 15:44:39,57.271284253105414,fix
0,2 days 16:09:38,57.271284253105414,fix
0,2 days 16:09:38,57.271284253105414,fix
0,2 days 16:09:38,57.271284253105414,fix
0,2 days 17:17:01,57.271284253105414,fix
0,2 days 17:17:01,57.271284253105414,fix
0,2 days 17:17:01,57.271284253105414,fix
0,2 days 17:17:53,57.271284253105414,fix
0,2 days 17:26:06,57.271284253105414,fix
0,2 days 17:26:06,57.271284253105414,fix
0,2 days 17:26:16,57.271284253105414,fix
0,2 days 17:29:10,57.271284253105414,fix
0,2 days 17:29:10,57.271284253105414,fix
0,2 days 17:31:10,57.271284253105414,fix
0,2 days 17:31:10,57.271284253105414,fix
0,2 days 17:31:10,57.271284253105414,fix
0,2 days 17:31:20,57.271284253105414,fix
0,2 days 18:35:22,57.271284253105414,fix
0,2 days 18:35:22,57.271284253105414,fix
0,2 days 18:35:22,57.271284253105414,fix
0,2 days 18:35:33,57.271284253105414,fix
0,2 days 19:37:19,57.271284253105414,fix
0,2 days 19:37:19,57.271284253105414,fix
0,2 days 19:37:19,57.271284253105414,fix
0,2 days 19:41:42,57.271284253105414,fix
0,2 days 19:41:53,57.271284253105414,fix
0,2 days 19:42:57,57.271284253105414,fix
0,2 days 19:42:57,57.271284253105414,fix
0,2 days 19:43:03,57.271284253105414,fix
0,2 days 19:43:13,57.271284253105414,fix
0,2 days 19:43:47,57.271284253105414,fix
0,2 days 19:43:47,57.271284253105414,fix
0,2 days 19:52:56,57.271284253105414,fix
0,2 days 19:52:56,57.271284253105414,fix
0,2 days 19:53:06,57.271284253105414,fix
0,2 days 20:11:20,57.271284253105414,fix
0,2 days 20:11:20,57.271284253105414,fix
0,2 days 20:11:20,57.271284253105414,fix
0,2 days 20:13:04,57.271284253105414,fix
0,2 days 20:13:14,57.271284253105414,fix
0,2 days 21:10:20,57.271284253105414,fix
0,2 days 21:10:20,57.271284253105414,fix
0,2 days 21:10:20,57.271284253105414,fix
0,2 days 21:11:11,57.271284253105414,fix
0,2 days 21:11:11,57.271284253105414,fix
0,2 days 21:11:21,57.271284253105414,fix
0,2 days 21:12:13,57.271284253105414,fix
0,2 days 21:12:20,57.271284253105414,fix
0,2 days 21:12:20,57.271284253105414,fix
0,2 days 21:12:30,57.271284253105414,fix
0,2 days 21:12:41,57.271284253105414,fix
0,2 days 21:12:51,57.271284253105414,fix
0,2 days 21:12:51,57.271284253105414,fix
0,2 days 21:13:01,57.271284253105414,fix
0,2 days 21:15:07,57.271284253105414,fix
0,2 days 21:15:07,57.271284253105414,fix
0,2 days 21:20:49,57.271284253105414,fix
0,2 days 21:20:59,57.271284253105414,fix
0,2 days 21:22:00,57.271284253105414,fix
0,2 days 21:22:16,57.271284253105414,fix
0,2 days 21:22:16,57.271284253105414,fix
0,2 days 21:22:16,57.271284253105414,fix
0,2 days 21:22:16,57.271284253105414,fix
0,2 days 21:22:25,57.271284253105414,fix
0,2 days 21:24:44,57.271284253105414,fix
0,2 days 21:24:44,57.271284253105414,fix
0,2 days 21:24:53,57.271284253105414,fix
0,2 days 21:24:54,57.271284253105414,fix
0,2 days 21:27:13,57.271284253105414,fix
0,2 days 21:27:13,57.271284253105414,fix
0,2 days 21:27:13,57.271284253105414,fix
0,2 days 21:27:18,57.271284253105414,fix
0,2 days 21:27:28,57.271284253105414,fix
0,2 days 21:30:50,57.271284253105414,fix
0,2 days 21:30:50,57.271284253105414,fix
0,2 days 21:30:51,57.271284253105414,fix
0,2 days 21:32:12,57.271284253105414,fix
0,2 days 21:32:14,57.271284253105414,fix
0,2 days 21:32:24,57.271284253105414,fix
0,2 days 21:32:25,57.271284253105414,fix
0,2 days 21:32:25,57.271284253105414,fix
0,2 days 21:42:15,57.271284253105414,fix
0,2 days 21:42:15,57.271284253105414,fix
0,2 days 21:42:15,57.271284253105414,fix
0,2 days 21:42:52,57.271284253105414,fix
0,2 days 21:43:02,57.271284253105414,fix
0,2 days 21:45:52,57.271284253105414,fix
0,2 days 21:45:52,57.271284253105414,fix
0,2 days 21:45:53,57.271284253105414,fix
0,2 days 22:14:10,57.271284253105414,fix
0,2 days 22:14:10,57.271284253105414,fix
0,2 days 22:14:19,57.271284253105414,fix
0,2 days 22:14:19,57.271284253105414,fix
0,2 days 22:14:29,57.271284253105414,fix
0,2 days 22:22:06,57.271284253105414,fix
0,2 days 22:22:06,57.271284253105414,fix
0,2 days 22:22:16,57.271284253105414,fix
0,2 days 22:33:03,57.271284253105414,fix
0,2 days 22:33:03,57.271284253105414,fix
0,2 days 22:33:03,57.271284253105414,fix
0,2 days 23:17:12,57.271284253105414,fix
0,2 days 23:17:12,57.271284253105414,fix
0,2 days 23:17:22,57.271284253105414,fix
0,2 days 23:17:46,57.271284253105414,fix
0,2 days 23:38:36,57.271284253105414,fix
0,2 days 23:38:36,57.271284253105414,fix
0,2 days 23:38:36,57.271284253105414,fix
0,2 days 23:38:46,57.271284253105414,fix
0,2 days 23:38:46,57.271284253105414,fix
0,2 days 23:40:09,57.271284253105414,fix
0,2 days 23:40:09,57.271284253105414,fix
0,3 days 00:24:21,57.271284253105414,fix
0,3 days 00:24:21,57.271284253105414,fix
0,3 days 00:24:31,57.271284253105414,fix
0,3 days 00:28:46,57.271284253105414,fix
0,3 days 00:28:46,57.271284253105414,fix
0,3 days 00:37:14,57.271284253105414,fix
0,3 days 00:37:14,57.271284253105414,fix
0,3 days 00:37:14,57.271284253105414,fix
0,3 days 00:37:14,57.271284253105414,fix
0,3 days 00:37:15,57.271284253105414,fix
0,3 days 00:37:26,57.271284253105414,fix
0,3 days 00:37:27,57.271284253105414,fix
0,3 days 00:37:37,57.271284253105414,fix
0,3 days 00:42:53,57.271284253105414,fix
0,3 days 01:38:16,57.271284253105414,fix
0,3 days 01:38:16,57.271284253105414,fix
0,3 days 01:38:16,57.271284253105414,fix
0,3 days 01:38:16,57.271284253105414,fix
0,3 days 01:39:18,57.271284253105414,fix
0,3 days 01:39:18,57.271284253105414,fix
0,3 days 01:39:33,57.271284253105414,fix
0,3 days 04:08:10,57.271284253105414,fix
0,3 days 04:08:10,57.271284253105414,fix
0,3 days 04:08:10,57.271284253105414,fix
0,3 days 04:08:21,57.271284253105414,fix
0,3 days 09:49:31,57.271284253105414,fix
0,3 days 09:49:31,57.271284253105414,fix
0,3 days 09:49:38,57.271284253105414,fix
0,3 days 09:49:39,57.271284253105414,fix
0,3 days 09:49:41,57.271284253105414,fix
0,3 days 09:56:47,57.271284253105414,fix
0,3 days 09:56:47,57.271284253105414,fix
0,3 days 09:56:47,57.271284253105414,fix
0,3 days 11:25:08,57.271284253105414,fix
0,3 days 11:25:08,57.271284253105414,fix
0,3 days 11:25:08,57.271284253105414,fix
0,3 days 12:03:43,57.271284253105414,fix
0,3 days 12:03:43,57.271284253105414,fix
0,3 days 12:03:43,57.271284253105414,fix
0,3 days 12:37:53,57.271284253105414,fix
0,3 days 12:37:53,57.271284253105414,fix
0,3 days 12:38:03,57.271284253105414,fix
0,3 days 12:38:43,57.271284253105414,fix
0,3 days 13:03:29,57.271284253105414,fix
0,3 days 13:03:29,57.271284253105414,fix
0,3 days 13:03:29,57.271284253105414,fix
0,3 days 13:03:39,57.271284253105414,fix
0,3 days 13:21:25,57.271284253105414,fix
0,3 days 13:21:25,57.271284253105414,fix
0,3 days 13:21:27,57.271284253105414,fix
0,3 days 13:22:06,57.271284253105414,fix
0,3 days 13:22:24,57.271284253105414,fix
0,3 days 13:22:24,57.271284253105414,fix
0,3 days 13:22:34,57.271284253105414,fix
0,3 days 13:23:10,57.271284253105414,fix
0,3 days 13:23:10,57.271284253105414,fix
0,3 days 13:23:14,57.271284253105414,fix
0,3 days 13:23:24,57.271284253105414,fix
0,3 days 13:40:32,57.271284253105414,fix
0,3 days 13:40:32,57.271284253105414,fix
0,3 days 13:49:55,57.271284253105414,fix
